Database,Talker,Age,Gender,category,Quantity,Word,Token,F1,F2
Kuronen2000,svsv_3,18,male,[ɵ],short,kubbar,5,388,1242
Kuronen2000,svsv_3,18,male,[ɔ],short,borgå,1,412,770
Kuronen2000,svsv_3,18,male,[ɔ],short,borga,2,455,814
Kuronen2000,svsv_3,18,male,[ɔ],short,spott,3,433,781
Kuronen2000,svsv_3,18,male,[ɔ],short,sport,4,423,823
Kuronen2000,svsv_3,18,male,[ɔ],short,pocka,5,468,802
Kuronen2000,svsv_3,18,male,[ʊ],short,bott,1,354,721
Kuronen2000,svsv_3,18,male,[ʊ],short,kossa,2,334,739
Kuronen2000,svsv_3,18,male,[ʊ],short,fogde,3,344,733
Kuronen2000,svsv_4,18,male,[ɪ],short,kicka,1,347,2236
Kuronen2000,svsv_4,18,male,[ɪ],short,riddare,2,318,2174
Kuronen2000,svsv_4,18,male,[ɪ],short,vitt,3,328,2313
Kuronen2000,svsv_4,18,male,[ɪ],short,vispa,4,327,2326
Kuronen2000,svsv_4,18,male,[ɪ],short,vilka,5,341,2308
Kuronen2000,svsv_4,18,male,[ʏ],short,sylten,1,342,1989
Kuronen2000,svsv_4,18,male,[ʏ],short,skylten,2,377,1871
Kuronen2000,svsv_4,18,male,[ʏ],short,styck,3,356,1917
Kuronen2000,svsv_4,18,male,[ʏ],short,fyll,4,380,1857
Kuronen2000,svsv_4,18,male,[ʏ],short,ryddare,5,355,1841
Kuronen2000,svsv_4,18,male,[ɛ],short,teknisk,1,452,1905
Kuronen2000,svsv_4,18,male,[ɛ],short,Helge,2,434,1958
Kuronen2000,svsv_4,18,male,[ɛ],short,vettigt,3,473,1833
Kuronen2000,svsv_4,18,male,[ɛ],short,kälkar,4,414,2058
Kuronen2000,svsv_4,18,male,[ɛ],short,skämta,5,434,1971
Kuronen2000,svsv_4,18,male,[ø],short,stöppla,1,576,1299
Kuronen2000,svsv_4,18,male,[ø],short,köld,2,573,1471
Kuronen2000,svsv_4,18,male,[ø],short,sköld,3,539,1387
Kuronen2000,svsv_4,18,male,[ø],short,föll,4,539,1351
Kuronen2000,svsv_4,18,male,[ø],short,tröst,5,506,1389
Kuronen2000,svsv_4,18,male,[œ],short,börja,1,486,1239
Kuronen2000,svsv_4,18,male,[œ],short,börjat,2,557,1282
Kuronen2000,svsv_4,18,male,[œ],short,först,3,504,1356
Kuronen2000,svsv_4,18,male,[œ],short,först,4,491,1307
Kuronen2000,svsv_4,18,male,[œ],short,börjat,5,484,1314
Kuronen2000,svsv_4,18,male,[a],short,packa,1,622,1420
Kuronen2000,svsv_4,18,male,[a],short,mamre,2,789,1508
Kuronen2000,svsv_4,18,male,[a],short,balkar,3,789,1420
Kuronen2000,svsv_4,18,male,[a],short,alfa,4,800,1470
Kuronen2000,svsv_4,18,male,[a],short,halsa,5,769,1367
Kuronen2000,svsv_4,18,male,[ɵ],short,trust,1,384,1127
Kuronen2000,svsv_4,18,male,[ɵ],short,full,2,465,1207
Kuronen2000,svsv_4,18,male,[ɵ],short,stubben,3,416,1287
Kuronen2000,svsv_4,18,male,[ɵ],short,kuppar,4,391,1192
Kuronen2000,svsv_4,18,male,[ɵ],short,kubbar,5,407,1242
Kuronen2000,svsv_4,18,male,[ɔ],short,borgå,1,468,890
Kuronen2000,svsv_4,18,male,[ɔ],short,borga,2,442,862
Kuronen2000,svsv_4,18,male,[ɔ],short,spott,3,440,854
Kuronen2000,svsv_4,18,male,[ɔ],short,sport,4,444,884
Kuronen2000,svsv_4,18,male,[ɔ],short,pocka,5,456,871
Kuronen2000,svsv_4,18,male,[ʊ],short,bott,1,333,767
Kuronen2000,svsv_4,18,male,[ʊ],short,kossa,2,356,805
Kuronen2000,svsv_4,18,male,[ʊ],short,fogde,3,343,791
Persson2021,SW_001,30,female,[ɑː],long,had,1,748.883971263881,949.491221705317
Persson2021,SW_001,30,female,[ɑː],long,had,2,602.356667915883,883.83848934378
Persson2021,SW_001,30,female,[ɑː],long,had,3,693.945847062921,844.454781662355
Persson2021,SW_001,30,female,[ɑː],long,had,4,750.940929634706,925.088583812831
Persson2021,SW_001,30,female,[ɑː],long,had,5,730.698129283529,944.250996191623
Persson2021,SW_001,30,female,[a],short,hadd,1,735.524153593946,1541.45628587009
Persson2021,SW_001,30,female,[a],short,hadd,2,665.827847716584,1592.0834722126
Persson2021,SW_001,30,female,[a],short,hadd,3,758.151497269786,1571.95507012848
Persson2021,SW_001,30,female,[a],short,hadd,4,807.066725224795,1731.20597291754
Persson2021,SW_001,30,female,[a],short,hadd,5,671.308233364692,1626.30154436376
Persson2021,SW_001,30,female,[eː],long,hed,1,389.69235594937,2761.0488354528
Persson2021,SW_001,30,female,[eː],long,hed,2,378.700060041444,2824.84071594534
Persson2021,SW_001,30,female,[eː],long,hed,3,380.429682904312,2750.3485732102
Persson2021,SW_001,30,female,[eː],long,hed,4,372.281887939101,2852.30139083288
Persson2021,SW_001,30,female,[eː],long,hed,5,363.101882795747,2720.6064499409
Persson2021,SW_001,30,female,[ɛ],short,hedd,1,607.665080141608,1445.92760754302
Persson2021,SW_001,30,female,[ɛ],short,hedd,2,668.537724456269,2246.47049175918
Persson2021,SW_001,30,female,[ɛ],short,hedd,3,598.262179387686,2300.65957282445
Persson2021,SW_001,30,female,[ɛ],short,hedd,4,625.244355181257,2137.80006425274
Persson2021,SW_001,30,female,[iː],long,hid,1,424.803572636751,2552.78651943716
Persson2021,SW_001,30,female,[iː],long,hid,2,426.385234001372,2541.25816148123
Persson2021,SW_001,30,female,[iː],long,hid,3,431.208939435241,2529.07533369615
Persson2021,SW_001,30,female,[iː],long,hid,4,419.732185053157,2505.96013264628
Persson2021,SW_001,30,female,[iː],long,hid,5,432.171116716959,2407.44229646141
Persson2021,SW_001,30,female,[ɪ],short,hidd,1,442.28663693811,2766.24140839251
Persson2021,SW_001,30,female,[ɪ],short,hidd,2,410.61815163934,2790.33572946317
Persson2021,SW_001,30,female,[ɪ],short,hidd,3,412.446921812827,2742.91662432908
Persson2021,SW_001,30,female,[ɪ],short,hidd,4,420.3450887001,2810.18793282392
Persson2021,SW_001,30,female,[ɪ],short,hidd,5,428.653368030677,2761.2285297937
Persson2021,SW_001,30,female,[uː],long,hod,1,458.60406296083,658.676064702478
Persson2021,SW_001,30,female,[uː],long,hod,2,379.136285959856,776.975370733896
Persson2021,SW_001,30,female,[uː],long,hod,3,389.375807934691,777.232495622927
Persson2021,SW_001,30,female,[uː],long,hod,4,363.257173596632,737.231692409133
Persson2021,SW_001,30,female,[uː],long,hod,5,357.48426110567,748.070076509284
Persson2021,SW_001,30,female,[ʊ],short,hodd,1,457.658558064944,911.751241906063
Persson2021,SW_001,30,female,[ʊ],short,hodd,2,451.204824925969,783.980877981888
Persson2021,SW_001,30,female,[ʊ],short,hodd,3,456.86227575066,641.273361941475
Persson2021,SW_001,30,female,[ʊ],short,hodd,4,416.801278439653,843.397243912511
Persson2021,SW_001,30,female,[ʊ],short,hodd,5,393.993398366326,766.22233037614
Persson2021,SW_001,30,female,[ʉː],long,hud,1,381.698113419233,2011.19762484201
Persson2021,SW_001,30,female,[ʉː],long,hud,2,377.629358081536,2117.5999886108
Persson2021,SW_001,30,female,[ʉː],long,hud,3,389.22947321724,1989.03033827682
Persson2021,SW_001,30,female,[ʉː],long,hud,4,459.368693382387,1854.41248567783
Persson2021,SW_001,30,female,[ʉː],long,hud,5,431.109674226719,2000.15311039764
Persson2021,SW_001,30,female,[ɵ],short,hudd,1,490.768858534423,1627.60082203021
Persson2021,SW_001,30,female,[ɵ],short,hudd,2,427.204805462716,1185.56598042566
Persson2021,SW_001,30,female,[ɵ],short,hudd,3,430.815107730194,1530.50614070366
Persson2021,SW_001,30,female,[ɵ],short,hudd,4,460.008030062426,1582.7798259512
Persson2021,SW_001,30,female,[ɵ],short,hudd,5,460.07077835513,1362.74927304987
Persson2021,SW_001,30,female,[yː],long,hyd,1,397.63993129887,2286.75406720582
Persson2021,SW_001,30,female,[yː],long,hyd,2,399.66432349045,2264.73328034743
Persson2021,SW_001,30,female,[yː],long,hyd,3,370.957141528071,2266.37858409301
Persson2021,SW_001,30,female,[yː],long,hyd,4,383.945458140981,2347.901806667
Persson2021,SW_001,30,female,[yː],long,hyd,5,381.018444059521,2269.61899496802
Persson2021,SW_001,30,female,[ʏ],short,hydd,1,393.071570200052,2583.51522864575
Persson2021,SW_001,30,female,[ʏ],short,hydd,2,398.748049437061,2642.52653142153
Persson2021,SW_001,30,female,[ʏ],short,hydd,3,381.275121676785,2583.37442360606
Persson2021,SW_001,30,female,[ʏ],short,hydd,4,424.475831480182,2699.9708038865
Persson2021,SW_001,30,female,[ʏ],short,hydd,5,375.493719399424,2653.34366705191
Persson2021,SW_001,30,female,[ɛː],long,häd,1,805.049269981162,2168.24363756963
Persson2021,SW_001,30,female,[ɛː],long,häd,2,836.14,2001.3309
Persson2021,SW_001,30,female,[ɛː],long,häd,3,791.268105913627,2021.57806027133
Persson2021,SW_001,30,female,[ɛː],long,häd,4,821.410571455423,2123.76157903773
Persson2021,SW_001,30,female,[ɛː],long,häd,5,762.113741560432,1594.700423436
Persson2021,SW_001,30,female,[ɛ],short,hädd,5,738.532463639037,2239.89085738949
Persson2021,SW_001,30,female,[ɛ],short,hädd,6,674.753724914402,1589.51310746029
Persson2021,SW_001,30,female,[ɛ],short,hädd,7,639.923369448947,1983.10472767188
Persson2021,SW_001,30,female,[ɛ],short,hädd,8,618.101710883546,986.94034138371
Persson2021,SW_001,30,female,[ɛ],short,hädd,9,649.341377025854,1048.41109196493
Persson2021,SW_001,30,female,[æː],long,härd,1,883.837930700889,1787.18518414782
Persson2021,SW_001,30,female,[æː],long,härd,2,899.681961972673,1729.14098085574
Persson2021,SW_001,30,female,[æː],long,härd,3,817.749867429648,1661.40325925249
Persson2021,SW_001,30,female,[æː],long,härd,4,844.588437787063,1600.85829343769
Persson2021,SW_001,30,female,[æː],long,härd,5,937.017162131088,1225.10689306734
Persson2021,SW_001,30,female,[æ],short,härr,1,837.578729242349,2137.59077240816
Persson2021,SW_001,30,female,[æ],short,härr,2,803.985246436646,2135.31577294459
Persson2021,SW_001,30,female,[æ],short,härr,3,680.686913789706,2128.01
Persson2021,SW_001,30,female,[æ],short,härr,4,843.355032942279,2107.45197791837
Persson2021,SW_001,30,female,[æ],short,härr,5,728.173529746208,2143.6794614424
Persson2021,SW_001,30,female,[oː],long,håd,1,391.389573861837,631.969111209224
Persson2021,SW_001,30,female,[oː],long,håd,2,409.188356958294,652.990812175143
Persson2021,SW_001,30,female,[oː],long,håd,3,389.941211436896,632.278051419427
Persson2021,SW_001,30,female,[oː],long,håd,4,377.834358021977,684.075134552441
Persson2021,SW_001,30,female,[oː],long,håd,5,428.600469845763,669.312944416177
Persson2021,SW_001,30,female,[ɔ],short,hådd,1,444.71703031623,889.274525989519
Persson2021,SW_001,30,female,[ɔ],short,hådd,2,452.400284757378,886.08155817451
Persson2021,SW_001,30,female,[ɔ],short,hådd,3,457.829514585719,889.993174296619
Persson2021,SW_001,30,female,[ɔ],short,hådd,4,459.447378019923,930.658286788048
Persson2021,SW_001,30,female,[ɔ],short,hådd,5,446.707308352918,849.735017269742
Persson2021,SW_001,30,female,[øː],long,höd,1,672.903588298703,1762.4822070254
Persson2021,SW_001,30,female,[øː],long,höd,2,690.862083957544,1692.33035902662
Persson2021,SW_001,30,female,[øː],long,höd,3,668.314593069398,1784.41188585359
Persson2021,SW_001,30,female,[øː],long,höd,4,582.538292804689,1737.52293120691
Persson2021,SW_001,30,female,[øː],long,höd,5,587.320538457511,1822.18451044058
Persson2021,SW_001,30,female,[ø],short,hödd,1,608.959001702391,1935.38361833972
Persson2021,SW_001,30,female,[ø],short,hödd,2,568.549633666205,1815.8425278627
Persson2021,SW_001,30,female,[ø],short,hödd,3,572.220897335702,1900.83994145107
Persson2021,SW_001,30,female,[ø],short,hödd,4,535.005231961757,1771.53656018931
Persson2021,SW_001,30,female,[ø],short,hödd,5,474.564500207638,1707.39193397542
Persson2021,SW_001,30,female,[œː],long,hörd,1,606.652224151903,1046.19686620887
Persson2021,SW_001,30,female,[œː],long,hörd,2,584.240476072353,1089.53444396016
Persson2021,SW_001,30,female,[œː],long,hörd,3,641.212584479081,802.804649700304
Persson2021,SW_001,30,female,[œː],long,hörd,4,594.46933960941,949.457369107992
Persson2021,SW_001,30,female,[œː],long,hörd,5,557.192444680021,1044.87807499218
Persson2021,SW_001,30,female,[œ],short,hörr,1,694.974869071537,1624.60569039366
Persson2021,SW_001,30,female,[œ],short,hörr,2,614.592120786917,1313.93545276449
Persson2021,SW_001,30,female,[œ],short,hörr,3,571.178232344682,1559.14827297607
Persson2021,SW_001,30,female,[œ],short,hörr,4,530.493428557692,1618.99618007947
Persson2021,SW_001,30,female,[œ],short,hörr,5,580.119922144096,1760.35402488896
Persson2021,SW_002,29,female,[ɑː],long,had,1,665.09154580377,1147.30356037861
Persson2021,SW_002,29,female,[ɑː],long,had,2,669.222622314524,1177.60911423249
Persson2021,SW_002,29,female,[ɑː],long,had,3,622.802980760956,1152.95902502043
Persson2021,SW_002,29,female,[ɑː],long,had,4,722.323873889698,1171.08011363572
Persson2021,SW_002,29,female,[ɑː],long,had,5,692.518324144415,1182.72709280311
Persson2021,SW_002,29,female,[ɑː],long,had,6,763.843029488198,1051.0387497389
Persson2021,SW_002,29,female,[ɑː],long,had,7,818.980925000193,1062.31358968867
Persson2021,SW_002,29,female,[ɑː],long,had,8,803.691374992666,1203.69064310876
Persson2021,SW_002,29,female,[ɑː],long,had,9,776.331072327579,1158.51166199971
Persson2021,SW_002,29,female,[ɑː],long,had,10,709.578765716588,1146.29411408771
Persson2021,SW_002,29,female,[a],short,hadd,1,926.888685635872,1463.91517161589
Persson2021,SW_002,29,female,[a],short,hadd,2,926.395579248128,1509.97938790294
Persson2021,SW_002,29,female,[a],short,hadd,3,862.162250488949,1505.07458381521
Persson2021,SW_002,29,female,[a],short,hadd,4,833.364166908529,1492.05003979826
Persson2021,SW_002,29,female,[a],short,hadd,5,880.335331777895,1413.98430728081
Persson2021,SW_002,29,female,[a],short,hadd,6,891.756743137276,1563.33166206883
Persson2021,SW_002,29,female,[a],short,hadd,7,763.849366464872,1500.28294846594
Persson2021,SW_002,29,female,[a],short,hadd,8,789.005140088262,1535.83673548323
Persson2021,SW_002,29,female,[a],short,hadd,9,824.307947060676,1528.09174117532
Persson2021,SW_002,29,female,[eː],long,hed,1,421.093199394766,2777.83750715722
Persson2021,SW_002,29,female,[eː],long,hed,2,370.802648933163,2781.3164633775
Persson2021,SW_002,29,female,[eː],long,hed,3,438.87968744549,2696.90629143953
Persson2021,SW_002,29,female,[eː],long,hed,4,396.801379677031,2669.28407810979
Persson2021,SW_002,29,female,[eː],long,hed,5,409.474175683521,2663.5927170392
Persson2021,SW_002,29,female,[eː],long,hed,6,456.81472177749,2580.82432657437
Persson2021,SW_002,29,female,[eː],long,hed,7,426.64500696337,2597.49723527021
Persson2021,SW_002,29,female,[eː],long,hed,8,393.29130527313,2502.64688589315
Persson2021,SW_002,29,female,[eː],long,hed,9,430.054064766997,2600.70354104993
Persson2021,SW_002,29,female,[eː],long,hed,10,410.139244414909,2614.47626391316
Persson2021,SW_002,29,female,[ɛ],short,hedd,1,707.139098671124,1954.10160903631
Persson2021,SW_002,29,female,[ɛ],short,hedd,2,796.540752703676,1969.75029147867
Persson2021,SW_002,29,female,[ɛ],short,hedd,3,746.623522719342,1427.51937796689
Persson2021,SW_002,29,female,[ɛ],short,hedd,4,771.104071730996,2091.95210094327
Persson2021,SW_002,29,female,[ɛ],short,hedd,5,782.560264508776,2145.4842041271
Persson2021,SW_002,29,female,[ɛ],short,hedd,6,729.263883210108,2011.14919741498
Persson2021,SW_002,29,female,[ɛ],short,hedd,7,742.891396896679,2111.08848058627
Persson2021,SW_002,29,female,[ɛ],short,hedd,8,721.598302544573,2158.59177577926
Persson2021,SW_002,29,female,[ɛ],short,hedd,9,730.800444250587,2014.64055348626
Persson2021,SW_002,29,female,[ɛ],short,hedd,10,724.088688243049,2004.40938415317
Persson2021,SW_002,29,female,[iː],long,hid,1,412.780613720313,2047.98962076765
Persson2021,SW_002,29,female,[iː],long,hid,2,433.271835020428,1735.13094979589
Persson2021,SW_002,29,female,[iː],long,hid,3,382.11969372094,1987.988827489
Persson2021,SW_002,29,female,[iː],long,hid,4,402.545236117295,1867.66152369031
Persson2021,SW_002,29,female,[iː],long,hid,5,414.590047058111,1925.96354764233
Persson2021,SW_002,29,female,[iː],long,hid,6,441.53,2020.12
Persson2021,SW_002,29,female,[iː],long,hid,7,409.20495078402,1886.71340469044
Persson2021,SW_002,29,female,[iː],long,hid,8,390.078404351191,1805.7076120407
Persson2021,SW_002,29,female,[iː],long,hid,9,390.268869140567,1847.42376223203
Persson2021,SW_002,29,female,[iː],long,hid,10,396.915720631569,1903.80596731381
Persson2021,SW_002,29,female,[ɪ],short,hidd,1,432.253799467944,1409.24146264518
Persson2021,SW_002,29,female,[ɪ],short,hidd,2,427.090869055196,1462.42246322954
Persson2021,SW_002,29,female,[ɪ],short,hidd,3,432.41747216017,2622.01052866644
Persson2021,SW_002,29,female,[ɪ],short,hidd,4,417.409675964692,2734.66738206294
Persson2021,SW_002,29,female,[ɪ],short,hidd,5,430.369047463972,2683.40837355815
Persson2021,SW_002,29,female,[ɪ],short,hidd,6,433.547237265853,2914.30634704796
Persson2021,SW_002,29,female,[ɪ],short,hidd,7,415.15260536217,1934.51949014117
Persson2021,SW_002,29,female,[ɪ],short,hidd,8,423.898697482141,2765.49381875899
Persson2021,SW_002,29,female,[ɪ],short,hidd,9,418.129844272873,1622.00915796636
Persson2021,SW_002,29,female,[ɪ],short,hidd,10,426.282048953186,1672.29571754669
Persson2021,SW_002,29,female,[uː],long,hod,1,382.328488410012,799.235513792637
Persson2021,SW_002,29,female,[uː],long,hod,2,373.046176031295,793.166545797043
Persson2021,SW_002,29,female,[uː],long,hod,3,370.960509536381,763.105084937333
Persson2021,SW_002,29,female,[uː],long,hod,4,360.597467658337,712.32849643867
Persson2021,SW_002,29,female,[uː],long,hod,5,358.371782854262,716.727192680484
Persson2021,SW_002,29,female,[uː],long,hod,6,378.189133137896,794.015483178969
Persson2021,SW_002,29,female,[uː],long,hod,7,389.236101657142,886.927820009952
Persson2021,SW_002,29,female,[uː],long,hod,8,403.724045971945,976.679913209735
Persson2021,SW_002,29,female,[uː],long,hod,9,380.93249602397,881.037645198514
Persson2021,SW_002,29,female,[uː],long,hod,10,406.859982562693,910.692564247059
Persson2021,SW_002,29,female,[ʊ],short,hodd,1,449.675615191166,949.767997928436
Persson2021,SW_002,29,female,[ʊ],short,hodd,2,451.182018900617,667.703987400246
Persson2021,SW_002,29,female,[ʊ],short,hodd,3,441.684053463744,828.746897791853
Persson2021,SW_002,29,female,[ʊ],short,hodd,4,470.089185522702,758.719654127889
Persson2021,SW_002,29,female,[ʊ],short,hodd,5,442.748128941771,825.383057333565
Persson2021,SW_002,29,female,[ʊ],short,hodd,6,460.49777282673,758.814116889747
Persson2021,SW_002,29,female,[ʊ],short,hodd,7,448.37487399767,698.624639024293
Persson2021,SW_002,29,female,[ʊ],short,hodd,8,453.648322561712,722.590747788706
Persson2021,SW_002,29,female,[ʊ],short,hodd,9,412.063130300605,838.566850552466
Persson2021,SW_002,29,female,[ʊ],short,hodd,10,425.858432034314,835.918245725902
Persson2021,SW_002,29,female,[ʉː],long,hud,1,399.431466590704,1762.50312961383
Persson2021,SW_002,29,female,[ʉː],long,hud,2,376.606026120195,1712.15690678971
Persson2021,SW_002,29,female,[ʉː],long,hud,3,382.348233588849,1727.57459429074
Persson2021,SW_002,29,female,[ʉː],long,hud,4,379.843077784654,1726.22108657832
Persson2021,SW_002,29,female,[ʉː],long,hud,5,380.451378060448,1703.9715910778
Persson2021,SW_002,29,female,[ʉː],long,hud,6,367.083410491013,1651.31107338915
Persson2021,SW_002,29,female,[ʉː],long,hud,7,376.905678920646,1662.11383141367
Persson2021,SW_002,29,female,[ʉː],long,hud,8,373.62741099786,1580.76135074869
Persson2021,SW_002,29,female,[ʉː],long,hud,9,376.931648558452,1657.06025553283
Persson2021,SW_002,29,female,[ʉː],long,hud,10,366.587260119751,1727.50915052808
Persson2021,SW_002,29,female,[ɵ],short,hudd,1,458.639673992619,1348.2975529897
Persson2021,SW_002,29,female,[ɵ],short,hudd,2,456.76407627218,1387.99349245071
Persson2021,SW_002,29,female,[ɵ],short,hudd,3,474.182029413389,1308.32938400459
Persson2021,SW_002,29,female,[ɵ],short,hudd,4,466.034789176734,1273.04857837037
Persson2021,SW_002,29,female,[ɵ],short,hudd,5,453.986839646255,1325.15360615389
Persson2021,SW_002,29,female,[ɵ],short,hudd,6,452.561790375192,1233.0879750214
Persson2021,SW_002,29,female,[ɵ],short,hudd,7,434.450256921883,1357.30676807753
Persson2021,SW_002,29,female,[ɵ],short,hudd,8,433.016843160563,1328.1342159515
Persson2021,SW_002,29,female,[ɵ],short,hudd,9,431.380675713503,1318.41625131647
Persson2021,SW_002,29,female,[ɵ],short,hudd,10,428.899303822372,1321.00173660703
Persson2021,SW_002,29,female,[yː],long,hyd,1,344.300099787697,1921.30476153346
Persson2021,SW_002,29,female,[yː],long,hyd,2,351.792317268043,1882.94393446598
Persson2021,SW_002,29,female,[yː],long,hyd,3,350.614347303181,1838.53488382932
Persson2021,SW_002,29,female,[yː],long,hyd,4,361.020338617492,1865.60195953029
Persson2021,SW_002,29,female,[yː],long,hyd,5,354.26562028367,1771.76912052441
Persson2021,SW_002,29,female,[yː],long,hyd,6,368.098821004317,1853.13919119265
Persson2021,SW_002,29,female,[yː],long,hyd,7,380.684944423498,1899.03138420132
Persson2021,SW_002,29,female,[yː],long,hyd,8,409.679130071007,1950.36423673801
Persson2021,SW_002,29,female,[yː],long,hyd,9,379.184842269361,1894.91658319863
Persson2021,SW_002,29,female,[yː],long,hyd,10,391.018838614831,1866.27650644461
Persson2021,SW_002,29,female,[ʏ],short,hydd,1,463.691014114966,2239.57993095432
Persson2021,SW_002,29,female,[ʏ],short,hydd,2,433.461406755511,2297.24489082935
Persson2021,SW_002,29,female,[ʏ],short,hydd,3,449.28275536017,2265.89153851657
Persson2021,SW_002,29,female,[ʏ],short,hydd,4,434.496271265285,2394.10518787921
Persson2021,SW_002,29,female,[ʏ],short,hydd,5,431.348533344898,2190.02506335859
Persson2021,SW_002,29,female,[ʏ],short,hydd,6,434.089843572326,2198.89211054188
Persson2021,SW_002,29,female,[ʏ],short,hydd,7,429.080371336478,2163.62326381459
Persson2021,SW_002,29,female,[ʏ],short,hydd,8,415.690108043855,2166.46003047721
Persson2021,SW_002,29,female,[ʏ],short,hydd,9,415.858689801779,2187.29777713845
Persson2021,SW_002,29,female,[ʏ],short,hydd,10,424.708170193958,2147.88841076875
Persson2021,SW_002,29,female,[ɛː],long,häd,1,812.417568779706,1870.7387683314
Persson2021,SW_002,29,female,[ɛː],long,häd,2,790.359151642271,1860.16697053268
Persson2021,SW_002,29,female,[ɛː],long,häd,3,847.895844363001,1909.50393324405
Persson2021,SW_002,29,female,[ɛː],long,häd,4,841.417047401343,1882.90515900672
Persson2021,SW_002,29,female,[ɛː],long,häd,5,840.669660785919,1914.18295433311
Persson2021,SW_002,29,female,[ɛː],long,häd,6,901.989702206347,1657.36789982223
Persson2021,SW_002,29,female,[ɛː],long,häd,7,892.819604365989,1914.78001610251
Persson2021,SW_002,29,female,[ɛː],long,häd,8,904.575065282833,1836.31747173714
Persson2021,SW_002,29,female,[ɛː],long,häd,9,906.984250401776,1826.55290143781
Persson2021,SW_002,29,female,[ɛː],long,häd,10,895.632620343632,1923.00487890627
Persson2021,SW_002,29,female,[ɛ],short,hädd,11,753.715585465692,2063.05642658397
Persson2021,SW_002,29,female,[ɛ],short,hädd,12,737.90350545767,2119.77480571341
Persson2021,SW_002,29,female,[ɛ],short,hädd,13,746.818852656725,1514.44497225027
Persson2021,SW_002,29,female,[ɛ],short,hädd,14,788.014296921225,2197.8
Persson2021,SW_002,29,female,[ɛ],short,hädd,15,793.8718,1981.21
Persson2021,SW_002,29,female,[ɛ],short,hädd,16,744.26794107467,2020.87823176355
Persson2021,SW_002,29,female,[ɛ],short,hädd,17,700.536258644816,2083.97287326812
Persson2021,SW_002,29,female,[ɛ],short,hädd,18,733.867299891882,1992.21732276375
Persson2021,SW_002,29,female,[ɛ],short,hädd,19,736.941566848204,2007.84939336283
Persson2021,SW_002,29,female,[ɛ],short,hädd,20,719.863296147554,2048.42366258273
Persson2021,SW_002,29,female,[æː],long,härd,1,861.015172893225,1698.35391709897
Persson2021,SW_002,29,female,[æː],long,härd,2,837.434654481931,1713.6631677059
